"Date","Returns","garch_sigma","msgarch_sigma","gas_sigma"
2019-01-25,-0.00121375056772166,0,0,0
2019-01-26,-1.12193466428323e-05,0,0,0
2019-01-27,-0.00404998241913468,0,0,0
2019-01-28,-0.0334147528556272,0,0,0
2019-01-29,-0.00675221222588185,0,0,0
2019-01-30,0.0137252089822315,0,0,0
2019-01-31,-0.00698755650592275,0,0,0
2019-02-01,0.0081117934654884,0,0,0
2019-02-02,0.0122582217154577,0,0,0
2019-02-03,-0.013402700741219,0,0,0
2019-02-04,0.00147659508460229,0,0,0
2019-02-05,0.0024139101328835,0,0,0
2019-02-06,-0.0192591048398079,0,0,0
2019-02-07,-0.00204886480238109,0,0,0
2019-02-08,0.0738960853005093,0,0,0
2019-02-09,0.00167662943995062,0,0,0
2019-02-10,0.00405160902986346,0,0,0
2019-02-11,-0.0134071937471525,0,0,0
2019-02-12,0.000112908622620367,0,0,0
2019-02-13,-0.00609321772615878,0,0,0
2019-02-14,-0.00523337435193127,0,0,0
2019-02-15,0.00331154211342444,0,0,0
2019-02-16,0.00441498152356701,0,0,0
2019-02-17,0.0134973411912416,0,0,0
2019-02-18,0.0610854703085462,0,0,0
2019-02-19,0.00235448248049686,0,0,0
2019-02-20,0.0157286045601737,0,0,0
2019-02-21,-0.00820285235134044,0,0,0
2019-02-22,0.0062511992571217,0,0,0
2019-02-23,0.0385603779120558,0,0,0
2019-02-24,-0.0952722958467689,0,0,0
2019-02-25,0.0222845443890929,0,0,0
2019-02-26,-0.00489450575456729,0,0,0
2019-02-27,0.00231799036570557,0,0,0
2019-02-28,-0.00114783496359827,0,0,0
2019-03-01,0.0024382303359971,0,0,0
2019-03-02,-0.00080335687101929,0,0,0
2019-03-03,-0.00319363432978115,0,0,0
2019-03-04,-0.0245790349029473,0,0,0
2019-03-05,0.037619498976083,0,0,0
2019-03-06,0.00106482625025528,0,0,0
2019-03-07,0.00305087962291495,0,0,0
2019-03-08,-0.00226141236874255,0,0,0
2019-03-09,0.0200187783129753,0,0,0
2019-03-10,-0.00667189931208512,0,0,0
2019-03-11,-0.0116096588910111,0,0,0
2019-03-12,0.00286807326545357,0,0,0
2019-03-13,-0.00431813368023271,0,0,0
2019-03-14,0.00287222919048702,0,0,0
2019-03-15,0.0119577677765044,0,0,0
2019-03-16,0.0207378669667992,0,0,0
2019-03-17,-0.0062200342766392,0,0,0
2019-03-18,0.0016739975925546,0,0,0
2019-03-19,0.00692713563230818,0,0,0
2019-03-20,0.00682754058487234,0,0,0
2019-03-21,-0.0155542738641596,0,0,0
2019-03-22,0.00157890079577783,0,0,0
2019-03-23,0.00477422231148417,0,0,0
2019-03-24,-0.00345828588308095,0,0,0
2019-03-25,-0.014141981082906,0,0,0
2019-03-26,0.00315295638177737,0,0,0
2019-03-27,0.0224134792695754,0,0,0
2019-03-28,-0.00253909824902898,0,0,0
2019-03-29,0.0185565386974424,0,0,0
2019-03-30,0.000906187715935758,0,0,0
2019-03-31,-0.000735605787458127,0,0,0
2019-04-01,0.00984670640400154,0,0,0
2019-04-02,0.158684038257251,0,0,0
2019-04-03,0.0153855631843687,0,0,0
2019-04-04,-0.00690453407475111,0,0,0
2019-04-05,0.0214657243780376,0,0,0
2019-04-06,0.00775018706876196,0,0,0
2019-04-07,0.0247473017520115,0,0,0
2019-04-08,0.0128048086853134,0,0,0
2019-04-09,-0.0167330055377342,0,0,0
2019-04-10,0.0302654994041216,0,0,0
2019-04-11,-0.0563563220444525,0,0,0
2019-04-12,0.00608821418420291,0,0,0
2019-04-13,-0.000552845832515914,0,0,0
2019-04-14,0.0169177779984988,0,0,0
2019-04-15,-0.0209435347386204,0,0,0
2019-04-16,0.0291764619150605,0,0,0
2019-04-17,0.00560882072207392,0,0,0
2019-04-18,0.0106336185308997,0,0,0
2019-04-19,4.56398709989259e-05,0,0,0
2019-04-20,0.00626517985704744,0,0,0
2019-04-21,-0.00674830749012223,0,0,0
2019-04-22,0.0190333335347379,0,0,0
2019-04-23,0.0251007376438039,0,0,0
2019-04-24,-0.0143581077784258,0,0,0
2019-04-25,-0.0366946358300293,0,0,0
2019-04-26,0.0178854207536698,0,0,0
2019-04-27,-0.00347038319831405,0,0,0
2019-04-28,0.00223140066236738,0,0,0
2019-04-29,-0.0131582093536213,0,0,0
2019-04-30,0.015659073915911,0,0,0
2019-05-01,0.0116574454890337,0,0,0
2019-05-02,0.0201678947038388,0,0,0
2019-05-03,0.0496872887907074,0,0,0
2019-05-04,0.00978447990297937,0,0,0
2019-05-05,-0.00927704633687831,0,0,0
2019-05-06,-0.0048301768500032,0,0,0
2019-05-07,0.0170003913204937,0,0,0
2019-05-08,0.0238230646299566,0,0,0
2019-05-09,0.0363899530850347,0,0,0
2019-05-10,0.0260932538043566,0,0,0
2019-05-11,0.104617770883637,0,0,0
2019-05-12,-0.0155106562893206,0,0,0
2019-05-13,0.111702787683031,0,0,0
2019-05-14,0.0199329650984001,0,0,0
2019-05-15,0.027588033554407,0,0,0
2019-05-16,-0.0378283193193596,0,0,0
2019-05-17,-0.0672089740226802,0,0,0
2019-05-18,-0.0133871760623894,0,0,0
2019-05-19,0.115802879323244,0,0,0
2019-05-20,-0.026151156161621,0,0,0
2019-05-21,-0.00420122539138745,0,0,0
2019-05-22,-0.0355969678252794,0,0,0
2019-05-23,0.0288238125709004,0,0,0
2019-05-24,0.014334751838625,0,0,0
2019-05-25,0.00757213623102793,0,0,0
2019-05-26,0.0708259460692684,0,0,0
2019-05-27,0.0163370212380585,0,0,0
2019-05-28,-0.00465661248181348,0,0,0
2019-05-29,-0.0080593386534229,0,0,0
2019-05-30,-0.044480889469952,0,0,0
2019-05-31,0.0339370225883258,0,0,0
2019-06-01,-0.00127843227598312,0,0,0
2019-06-02,0.0210673076297017,0,0,0
2019-06-03,-0.0724895393932616,0,0,0
2019-06-04,-0.0542807502523761,0,0,0
2019-06-05,0.0115718724502418,0,0,0
2019-06-06,0.00131078460219314,0,0,0
2019-06-07,0.0245876751916985,0,0,0
2019-06-08,-0.0109499870405738,0,0,0
2019-06-09,-0.034212108187754,0,0,0
2019-06-10,0.0454402335575832,0,0,0
2019-06-11,-0.0123334255992251,0,0,0
2019-06-12,0.0303210604902535,0,0,0
2019-06-13,0.0111219792041446,0,0,0
2019-06-14,0.0511667432229892,0,0,0
2019-06-15,0.0181805485249402,0,0,0
2019-06-16,0.0162856606573651,0,0,0
2019-06-17,0.0394888198146059,0,0,0
2019-06-18,-0.0252694670500961,0,0,0
2019-06-19,0.0189720060877576,0,0,0
2019-06-20,0.0278753930477986,0,0,0
2019-06-21,0.0653523805016789,0,0,0
2019-06-22,0.0545522947065731,0,0,0
2019-06-23,0.0163225577340977,0,0,0
2019-06-24,0.013707115321818,0,0,0
2019-06-25,0.0668391370781123,0,0,0
2019-06-26,0.102273068362432,0,0,0
2019-06-27,-0.144685643303879,0,0,0
2019-06-28,0.0902940853450076,0,0,0
2019-06-29,-0.0409458870294994,0,0,0
2019-06-30,-0.0922585019504361,0,0,0
2019-07-01,-0.0213397622385809,0,0,0
2019-07-02,0.0203027500310409,0,0,0
2019-07-03,0.0963882313799314,0,0,0
2019-07-04,-0.068843026289322,0,0,0
2019-07-05,-0.0158202644789611,0,0,0
2019-07-06,0.0257140340067181,0,0,0
2019-07-07,0.0132157228671606,0,0,0
2019-07-08,0.0704343173873738,0,0,0
2019-07-09,0.0246005366056963,0,0,0
2019-07-10,-0.0352984790619892,0,0,0
2019-07-11,-0.0653058330821104,0,0,0
2019-07-12,0.0358764040480377,0,0,0
2019-07-13,-0.0347424157818494,0,0,0
2019-07-14,-0.109871965784665,0,0,0
2019-07-15,0.0632717694580105,0,0,0
2019-07-16,-0.138212360847742,0,0,0
2019-07-17,0.0239006410754588,0,0,0
2019-07-18,0.094599800180406,0,0,0
2019-07-19,-0.0116292431172091,0,0,0
2019-07-20,0.0222127589719641,0,0,0
2019-07-21,-0.0141382816453088,0,0,0
2019-07-22,-0.0238083731876131,0,0,0
2019-07-23,-0.0470658330182463,0,0,0
2019-07-24,-0.010355606728881,0,0,0
2019-07-25,0.0118709442370886,0,0,0
2019-07-26,-0.00567098237368668,0,0,0
2019-07-27,-0.0360112111389679,0,0,0
2019-07-28,0.00683773774319008,0,0,0
2019-07-29,-0.00355921208021215,0,0,0
2019-07-30,0.00697733920664767,0,0,0
2019-07-31,0.0515328154906118,0,0,0
2019-08-01,0.0287922616348197,0,0,0
2019-08-02,0.01423650540886,0,0,0
2019-08-03,0.0274714203042929,0,0,0
2019-08-04,0.0103348234254081,0,0,0
2019-08-05,0.0790963844212609,0,0,0
2019-08-06,-0.0297836432204264,0,0,0
2019-08-07,0.0420700559127756,0,0,0
2019-08-08,0.00206383442460378,0,0,0
2019-08-09,-0.0100320107543475,0,0,0
2019-08-10,-0.049229191873895,0,0,0
2019-08-11,0.0210565592524237,0,0,0
2019-08-12,-0.0134134029437902,0,0,0
2019-08-13,-0.0451756784737931,0,0,0
2019-08-14,-0.0804843083964553,0,0,0
2019-08-15,0.0239449513819334,0,0,0
2019-08-16,0.00364695123894876,0,0,0
2019-08-17,-0.0112442759269626,0,0,0
2019-08-18,0.00884485466795759,0,0,0
2019-08-19,0.0573855308704943,0,0,0
2019-08-20,-0.0143045106002493,0,0,0
2019-08-21,-0.0591415336538006,0,0,0
2019-08-22,-0.00421787513760208,0,0,0
2019-08-23,0.0282769507088378,0,0,0
2019-08-24,-0.0248698496385291,0,0,0
2019-08-25,0.000822605318163028,0,0,0
2019-08-26,0.0223807217641383,0,0,0
2019-08-27,-0.0182130118942379,0,0,0
2019-08-28,-0.0466324650079528,0,0,0
2019-08-29,-0.0231609192427769,0,0,0
2019-08-30,0.00902380909619005,0,0,0
2019-08-31,0.000305653921817139,0,0,0
2019-09-01,0.0142407953329631,0,0,0
2019-09-02,0.0613220361331575,0,0,0
2019-09-03,0.0262746034943593,0,0,0
2019-09-04,-0.00455664243276743,0,0,0
2019-09-05,-0.000239452837215381,0,0,0
2019-09-06,-0.0254777906421335,0,0,0
2019-09-07,0.0151439129294211,0,0,0
2019-09-08,-0.00716994816116134,0,0,0
2019-09-09,-0.00754778944260259,0,0,0
2019-09-10,-0.0200945232351657,0,0,0
2019-09-11,0.00594181980833675,0,0,0
2019-09-12,0.0249539763047437,0,0,0
2019-09-13,-0.00702895932313119,0,0,0
2019-09-14,-0.000680947239361629,0,0,0
2019-09-15,-0.00319910647538002,0,0,0
2019-09-16,-0.00493351953210741,0,0,0
2019-09-17,-0.00621261317950861,0,0,0
2019-09-18,-0.00303075070240943,0,0,0
2019-09-19,0.0085583387765773,0,0,0
2019-09-20,-0.00741691980999448,0,0,0
2019-09-21,-0.0180803913884322,0,0,0
2019-09-22,0.00424476762069403,0,0,0
2019-09-23,-0.0331101162390954,0,0,0
2019-09-24,-0.13309903854851,0,0,0
2019-09-25,-0.00745607563116302,0,0,0
2019-09-26,-0.0444264745686596,0,0,0
2019-09-27,0.0140603881205461,0,0,0
2019-09-28,0.00255240504161591,0,0,0
2019-09-29,-0.0190849270546423,0,0,0
2019-09-30,0.0300662572519421,0,0,0
2019-10-01,0.000373904374091794,0,0,0
2019-10-02,0.0081069936781919,0,0,0
2019-10-03,-0.0163994051496115,0,0,0
2019-10-04,-0.0106143068967715,0,0,0
2019-10-05,-0.00134535896116006,0,0,0
2019-10-06,-0.034037392466411,0,0,0
2019-10-07,0.0418701002521793,0,0,0
2019-10-08,-0.00265305978652819,0,0,0
2019-10-09,0.0469148079862567,0,0,0
2019-10-10,-0.000316611534897149,0,0,0
2019-10-11,-0.0356270505014109,0,0,0
2019-10-12,0.00502338513824974,0,0,0
2019-10-13,-0.00302622839564748,0,0,0
2019-10-14,0.00880581704057093,0,0,0
2019-10-15,-0.0228887913756601,0,0,0
2019-10-16,-0.0207486471019962,0,0,0
2019-10-17,0.00981684254236015,0,0,0
2019-10-18,-0.0154295935331561,0,0,0
2019-10-19,0.000125825573208616,0,0,0
2019-10-20,0.0340560857573049,0,0,0
2019-10-21,-0.00317649661574393,0,0,0
2019-10-22,-0.0218627501300759,0,0,0
2019-10-23,-0.0714960017050696,0,0,0
2019-10-24,-0.0072867975758335,0,0,0
2019-10-25,0.154983876830988,0,0,0
2019-10-26,0.0643195490862531,0,0,0
2019-10-27,0.0319783238987696,0,0,0
2019-10-28,-0.0346753487186717,0,0,0
2019-10-29,0.021757975489205,0,0,0
2019-10-30,-0.0272504059054217,0,0,0
2019-10-31,-0.00151621432479487,0,0,0
2019-11-01,0.00988008555215991,0,0,0
2019-11-02,0.00625341852416916,0,0,0
2019-11-03,-0.0102585643510782,0,0,0
2019-11-04,0.0213736734297729,0,0,0
2019-11-05,-0.00905684243570626,0,0,0
2019-11-06,0.00325938433236317,0,0,0
2019-11-07,-0.0132417288985742,0,0,0
2019-11-08,-0.0492007755740556,0,0,0
2019-11-09,0.00405843881963541,0,0,0
2019-11-10,0.0257800760142608,0,0,0
2019-11-11,-0.0344606742025455,0,0,0
2019-11-12,0.0101019303165,0,0,0
2019-11-13,-0.00509346486670204,0,0,0
2019-11-14,-0.0149729033750017,0,0,0
2019-11-15,-0.020440694136175,0,0,0
2019-11-16,0.00227439634674909,0,0,0
2019-11-17,0.00133934213373799,0,0,0
2019-11-18,-0.0377801817777801,0,0,0
2019-11-19,-0.00655974696731043,0,0,0
2019-11-20,-0.00439019535625107,0,0,0
2019-11-21,-0.0598267502749312,0,0,0
2019-11-22,-0.0482788066042499,0,0,0
2019-11-23,0.00594522937996445,0,0,0
2019-11-24,-0.0574613640096189,0,0,0
2019-11-25,0.0294451028133711,0,0,0
2019-11-26,0.00652896567078542,0,0,0
2019-11-27,0.0480676463251797,0,0,0
2019-11-28,-0.0119280541190978,0,0,0
2019-11-29,0.0422500214142936,0,0,0
2019-11-30,-0.0258875293386271,0,0,0
2019-12-01,-0.0202246530128569,0,0,0
2019-12-02,-0.0131576813605978,0,0,0
2019-12-03,-0.000215260311559717,0,0,0
2019-12-04,-0.0135833932575391,0,0,0
2019-12-05,0.0267005820099797,0,0,0
2019-12-06,0.0185665881723853,0,0,0
2019-12-07,-0.00522921232506057,0,0,0
2019-12-08,0.00292032915209006,0,0,0
2019-12-09,-0.0230965734506334,0,0,0
2019-12-10,-0.0157267278322042,0,0,0
2019-12-11,-0.00195786022623068,0,0,0
2019-12-12,-0.00165462750339174,0,0,0
2019-12-13,0.00835611673185177,0,0,0
2019-12-14,-0.0271518991060127,0,0,0
2019-12-15,0.00769113068545124,0,0,0
2019-12-16,-0.0323889810780607,0,0,0
2019-12-17,-0.0396484482259982,0,0,0
2019-12-18,0.094160498051064,0,0,0
2019-12-19,-0.0176784269841015,0,0,0
2019-12-20,0.00523500424531598,0,0,0
2019-12-21,-0.00769246379802802,0,0,0
2019-12-22,0.0503981477976758,0,0,0
2019-12-23,-0.0248822941633744,0,0,0
2019-12-24,-0.0084156935439843,0,0,0
2019-12-25,-0.00707313949932775,0,0,0
2019-12-26,-0.00036510967925274,0,0,0
2019-12-27,0.0072962831137442,0,0,0
2019-12-28,0.00842781814506388,0,0,0
2019-12-29,0.00980668043486155,0,0,0
2019-12-30,-0.0194399544474688,0,0,0
2019-12-31,-0.00703128600097358,0,0,0
2020-01-01,0.000780768137644827,0,0,0
2020-01-02,-0.0331995343103966,0,0,0
2020-01-03,0.053014823430301,0,0,0
2020-01-04,0.00124497688382164,0,0,0
2020-01-05,0.000630740747052272,0,0,0
2020-01-06,0.0528344876574405,0,0,0
2020-01-07,0.0487140493637153,0,0,0
2020-01-08,-0.0110239455899599,0,0,0
2020-01-09,-0.0300166042803074,0,0,0
2020-01-10,0.0473726050737362,0,0,0
2020-01-11,-0.0218310048245201,0,0,0
2020-01-12,0.020361098565477,0,0,0
2020-01-13,-0.00916097652619108,0,0,0
2020-01-14,0.0827487842214989,0,0,0
2020-01-15,0.00129314616617471,0,0,0
2020-01-16,-0.0115613364781773,0,0,0
2020-01-17,0.0219219147333138,0,0,0
2020-01-18,0.000300629754288906,0,0,0
2020-01-19,-0.0243245203259779,0,0,0
2020-01-20,-0.0068438722969173,0,0,0
2020-01-21,0.010781316488659,0,0,0
2020-01-22,-0.00616247194463249,0,0,0
2020-01-23,-0.0325237247519219,0,0,0
2020-01-24,0.00409416180979605,0,0,0
2020-01-25,-0.0117310598587625,0,0,0
2020-01-26,0.0323721116628253,0,0,0
2020-01-27,0.0333966070332519,0,0,0
2020-01-28,0.0510608246260293,0,0,0
2020-01-29,-0.0077833988822249,0,0,0
2020-01-30,0.0225024562789091,0,0,0
2020-01-31,-0.016995972584926,0,0,0
2020-02-01,0.00338572705013185,0,0,0
2020-02-02,-0.00567426822151873,0,0,0
2020-02-03,-0.00421720203511278,0,0,0
2020-02-04,-0.0103001247040773,0,0,0
2020-02-05,0.0441369607900448,0,0,0
2020-02-06,0.0165046740650947,0,0,0
2020-02-07,0.00426127217580863,0,0,0
2020-02-08,0.00825220652755831,0,0,0
2020-02-09,0.0256114723204881,0,0,0
2020-02-10,-0.0299888796895527,0,0,0
2020-02-11,0.0369906845059997,0,0,0
2020-02-12,0.0100616239729998,0,0,0
2020-02-13,-0.00942112203228618,0,0,0
2020-02-14,0.0111530324716664,0,0,0
2020-02-15,-0.0434300324484624,0,0,0
2020-02-16,0.00126627060925166,0,0,0
2020-02-17,-0.0215334308259418,0,0,0
2020-02-18,0.0461776664232261,0,0,0
2020-02-19,-0.0578059032463631,0,0,0
2020-02-20,0.000274098096525677,0,0,0
2020-02-21,0.00836699051960998,0,0,0
2020-02-22,-0.00271007222502107,0,0,0
2020-02-23,0.029157751478758,0,0,0
2020-02-24,-0.0286118351934253,0,0,0
2020-02-25,-0.0358767697148394,0,0,0
2020-02-26,-0.0586419982891648,0,0,0
2020-02-27,0.00431157055247411,0,0,0
2020-02-28,-0.014877998499184,0,0,0
2020-02-29,-0.019667790863485,0,0,0
2020-03-01,0.000969775790451877,0,0,0
2020-03-02,0.0439524360599535,0,0,0
2020-03-03,-0.0175582760885877,0,0,0
2020-03-04,-0.00105077178569424,0,0,0
2020-03-05,0.0341286271212748,0,0,0
2020-03-06,0.00848983685721016,0,0,0
2020-03-07,-0.0272203120821182,0,0,0
2020-03-08,-0.100954628634659,0,0,0
2020-03-09,-0.012960005190207,0,0,0
2020-03-10,-0.00446272739082687,0,0,0
2020-03-11,0.0050489459763714,0,0,0
2020-03-12,-0.502606942741458,0,0,0
2020-03-13,0.150321930942345,0,0,0
2020-03-14,-0.0756667870857957,0,0,0
2020-03-15,0.0359354212183298,0,0,0
2020-03-16,-0.0639912912173664,0,0,0
2020-03-17,0.0548736950731197,0,0,0
2020-03-18,0.015020346505171,0,0,0
2020-03-19,0.133352210461965,0,0,0
2020-03-20,0.00743532707868866,0,0,0
2020-03-21,-0.00344968693112691,0,0,0
2020-03-22,-0.0618016757608739,0,0,0
2020-03-23,0.106114848790694,0,0,0
2020-03-24,0.0419997195777846,0,0,0
2020-03-25,-0.010026793584931,0,0,0
2020-03-26,0.00893497381659536,0,0,0
2020-03-27,-0.0577797263454425,0,0,0
2020-03-28,-0.0194452512064025,0,0,0
2020-03-29,-0.0586449498930346,0,0,0
2020-03-30,0.0836212502344456,0,0,0
2020-03-31,0.00250843173447102,0,0,0
2020-04-01,0.0356237145363387,0,0,0
2020-04-02,0.022501490774463,0,0,0
2020-04-03,-0.00886894598981236,0,0,0
2020-04-04,0.0180843992939757,0,0,0
2020-04-05,-0.0123569321457087,0,0,0
2020-04-06,0.0790502354489586,0,0,0
2020-04-07,-0.0182531387327955,0,0,0
2020-04-08,0.0225250961552419,0,0,0
2020-04-09,-0.0106168229061829,0,0,0
2020-04-10,-0.0600670128155958,0,0,0
2020-04-11,0.00260779500935726,0,0,0
2020-04-12,0.00391274621831528,0,0,0
2020-04-13,-0.00958840678174333,0,0,0
2020-04-14,0.00449273041114751,0,0,0
2020-04-15,-0.0366921962118258,0,0,0
2020-04-16,0.0700853225741778,0,0,0
2020-04-17,-0.0105298474818269,0,0,0
2020-04-18,0.0309702080924694,0,0,0
2020-04-19,-0.0177966941638985,0,0,0
2020-04-20,-0.0421512156093069,0,0,0
2020-04-21,0.00212756697804473,0,0,0
2020-04-22,0.0406413711082045,0,0,0
2020-04-23,0.0489228845832486,0,0,0
2020-04-24,0.0030172054176969,0,0,0
2020-04-25,0.00447630880249505,0,0,0
2020-04-26,0.0202780493344985,0,0,0
2020-04-27,0.0105407590504054,0,0,0
2020-04-28,-0.00459468630105953,0,0,0
2020-04-29,0.126043628251022,0,0,0
2020-04-30,-0.018228439547185,0,0,0
2020-05-01,0.0237255898013036,0,0,0
2020-05-02,0.0163035150589739,0,0,0
2020-05-03,-0.00871930795323905,0,0,0
2020-05-04,-0.0024991401110146,0,0,0
2020-05-05,0.0167514545084089,0,0,0
2020-05-06,0.0133326133006921,0,0,0
2020-05-07,0.0882443580739771,0,0,0
2020-05-08,-0.0188407612705355,0,0,0
2020-05-09,-0.0269528156835861,0,0,0
2020-05-10,-0.0894937423726656,0,0,0
2020-05-11,-0.0186591035445112,0,0,0
2020-05-12,0.0286993622730982,0,0,0
2020-05-13,0.0550443130698781,0,0,0
2020-05-14,0.0505422634578423,0,0,0
2020-05-15,-0.0497852485514478,0,0,0
2020-05-16,0.00693671357664449,0,0,0
2020-05-17,0.0313508852019329,0,0,0
2020-05-18,0.00555168658578431,0,0,0
2020-05-19,0.00426460425329189,0,0,0
2020-05-20,-0.0273880910636208,0,0,0
2020-05-21,-0.0476708225752596,0,0,0
2020-05-22,0.0111138755568252,0,0,0
2020-05-23,0.000997321484472735,0,0,0
2020-05-24,-0.051276379766394,0,0,0
2020-05-25,0.0204323738210963,0,0,0
2020-05-26,-0.0066702499033191,0,0,0
2020-05-27,0.0402254256289289,0,0,0
2020-05-28,0.0396027036055759,0,0,0
2020-05-29,-0.0156631432722865,0,0,0
2020-05-30,0.0283054684675523,0,0,0
2020-05-31,-0.0260591503705534,0,0,0
2020-06-01,0.0766315516736142,0,0,0
2020-06-02,-0.0692742623834093,0,0,0
2020-06-03,0.0154504571595702,0,0,0
2020-06-04,0.0126260331761241,0,0,0
2020-06-05,-0.0173005960605899,0,0,0
2020-06-06,0.00468077003572454,0,0,0
2020-06-07,0.00831290983336075,0,0,0
2020-06-08,0.00358646500463244,0,0,0
2020-06-09,-0.000979828700433671,0,0,0
2020-06-10,0.0114533009205395,0,0,0
2020-06-11,-0.0631138073051218,0,0,0
2020-06-12,0.0197098700619733,0,0,0
2020-06-13,0.000867018350932725,0,0,0
2020-06-14,-0.0139504713617757,0,0,0
2020-06-15,0.00894288392149001,0,0,0
2020-06-16,0.0105079110615609,0,0,0
2020-06-17,-0.00636628546324225,0,0,0
2020-06-18,-0.00836226576684318,0,0,0
2020-06-19,-0.00813951451904416,0,0,0
2020-06-20,0.0052193091072219,0,0,0
2020-06-21,-0.00688983535661158,0,0,0
2020-06-22,0.041206269160142,0,0,0
2020-06-23,-0.00629708697615072,0,0,0
2020-06-24,-0.03471554197335,0,0,0
2020-06-25,-0.0050684946945605,0,0,0
2020-06-26,-0.00948099890766763,0,0,0
2020-06-27,-0.0165303933915357,0,0,0
2020-06-28,0.0115124821088788,0,0,0
2020-06-29,0.0083249565532153,0,0,0
2020-06-30,-0.00589273167725679,0,0,0
2020-07-01,0.010173980210908,0,0,0
2020-07-02,-0.0158815121012186,0,0,0
