"Date","Mu_Window"
2023-06-19,0.00120288749716634
2023-06-20,0.00121656426702787
2023-06-21,0.00126417474926204
2023-06-22,0.00126298997629606
2023-06-23,0.00122321389477421
2023-06-26,0.00123146963490783
2023-06-27,0.00122626127509876
2023-06-28,0.00124841727875051
2023-06-29,0.00125298774197539
2023-06-30,0.00121943687810914
2023-07-03,0.00122915041366609
2023-07-04,0.00122863604458906
2023-07-05,0.00124444461211644
2023-07-06,0.00125238842366266
2023-07-07,0.00124846451504545
2023-07-10,0.00127333652204844
2023-07-11,0.00127673326885698
2023-07-12,0.00125466585118217
2023-07-13,0.00127121570550074
2023-07-14,0.00123930243821583
2023-07-17,0.00124119205838576
2023-07-18,0.00124463850125817
2023-07-19,0.00124535689645765
2023-07-20,0.00123572454488805
2023-07-21,0.00124873359936136
2023-07-24,0.00125875149317524
2023-07-25,0.00128588289941486
2023-07-26,0.00128807048682383
2023-07-27,0.00126579378471568
2023-07-28,0.00127134603338258
2023-07-31,0.00128172428434163
2023-08-01,0.00123851276843541
2023-08-02,0.00124060214527264
2023-08-03,0.00123980501514663
2023-08-04,0.00122789199831937
2023-08-07,0.00122951992495524
2023-08-08,0.00121540627432519
2023-08-09,0.00122726303336312
2023-08-10,0.00125217204792918
2023-08-11,0.00124073911759121
2023-08-14,0.00122511196215045
2023-08-15,0.00124209571229129
2023-08-16,0.0012555997712386
2023-08-17,0.00124684914133836
2023-08-18,0.00124046855002675
2023-08-21,0.00124438183119435
2023-08-22,0.00123493274920753
2023-08-23,0.00127946320538823
2023-08-24,0.00127393577411495
2023-08-25,0.00126194262571707
2023-08-28,0.00127236629622037
2023-08-29,0.00127232725000961
2023-08-30,0.00129331276885757
2023-08-31,0.00129151058498497
2023-09-01,0.00129910019161632
2023-09-04,0.0012885588993197
2023-09-05,0.00131150675152043
2023-09-06,0.00131857110979848
2023-09-08,0.00128865908672435
2023-09-11,0.00130092851673657
2023-09-12,0.0012819995943463
2023-09-13,0.00127343528648377
2023-09-14,0.0012882423983447
2023-09-15,0.00128478236891248
2023-09-18,0.0012899673676358
2023-09-19,0.00129249019279469
2023-09-20,0.0013135847888339
2023-09-21,0.00129335978061064
2023-09-22,0.00128084008649776
2023-09-25,0.0012780413558877
2023-09-26,0.00125128720559037
2023-09-27,0.00124443916181295
2023-09-28,0.00125698932377644
2023-09-29,0.0012480855296185
2023-10-02,0.0012433603233297
2023-10-03,0.00123328806749837
2023-10-04,0.0012058098676581
2023-10-05,0.00120805419520066
2023-10-06,0.00122375540403177
2023-10-09,0.00124738716234003
2023-10-10,0.00122093474764698
2023-10-11,0.00122768349016385
2023-10-13,0.00124849705421536
2023-10-16,0.00124946385588032
2023-10-17,0.0012791086838593
2023-10-18,0.00130478260005318
2023-10-19,0.00130035497632489
2023-10-20,0.00129352044956128
2023-10-23,0.0012436222705001
2023-10-24,0.00122889641310859
2023-10-25,0.00124590288479917
2023-10-26,0.00122888940160353
2023-10-27,0.00123288005455818
2023-10-30,0.00121762913984556
2023-10-31,0.00119866701062503
2023-11-01,0.0012104646852333
2023-11-03,0.00121839005453148
2023-11-06,0.0012161707551357
2023-11-07,0.00120458757444015
2023-11-08,0.0011888743572346
2023-11-09,0.00120299738146542
2023-11-10,0.00119704890930239
2023-11-13,0.00121624121206198
2023-11-14,0.00121269516324862
2023-11-16,0.0011925580476185
2023-11-17,0.00121356547022345
2023-11-20,0.00120226140529058
2023-11-21,0.0012077513882605
2023-11-22,0.00120825020638561
2023-11-23,0.00120329175810034
2023-11-24,0.00120360857843007
2023-11-27,0.00118080734482592
2023-11-28,0.00122736204637336
2023-11-29,0.00120245864743615
2023-11-30,0.00122431200880693
2023-12-01,0.00121984146955895
2023-12-04,0.0012086811322273
2023-12-05,0.00125941460705549
2023-12-06,0.00121530706682571
2023-12-07,0.00120491626276783
2023-12-08,0.00123093875356186
2023-12-11,0.00121967380836773
2023-12-12,0.00121091649792095
2023-12-13,0.00122414986303656
2023-12-14,0.00124805110253836
2023-12-15,0.00125082083091037
2023-12-18,0.00128087380523361
2023-12-19,0.00128628615322735
2023-12-20,0.00127877683412501
2023-12-21,0.00128453530404817
2023-12-22,0.00129827845515247
2023-12-26,0.0012998170605267
2023-12-27,0.00131161560007944
2023-12-28,0.00130555052732469
2024-01-02,0.00131384647373346
2024-01-03,0.00132959909131365
2024-01-04,0.00133740547822241
2024-01-05,0.00134646495290983
2024-01-08,0.00134412327823027
2024-01-09,0.00132644116153555
2024-01-10,0.00132380202687874
2024-01-11,0.00132504055516488
2024-01-12,0.00130020497544336
2024-01-15,0.00131196763655272
2024-01-16,0.00129437342168336
2024-01-17,0.00128718148757677
2024-01-18,0.00128246271639286
2024-01-19,0.00126054154929426
2024-01-22,0.00125753945842783
2024-01-23,0.00126460277625738
2024-01-24,0.00125554538183478
2024-01-25,0.0012718645342877
2024-01-26,0.0012833068478253
2024-01-29,0.00130247186894823
2024-01-30,0.0012807288619314
2024-01-31,0.00128094530308707
2024-02-01,0.00129722937298785
2024-02-02,0.00127708369047295
2024-02-05,0.00125370958184394
2024-02-06,0.00126493178301999
2024-02-07,0.00127317677232773
2024-02-08,0.0012601604902869
2024-02-09,0.00125771056678665
2024-02-14,0.00121547363807607
2024-02-15,0.00121641250963792
2024-02-16,0.00122521233749199
2024-02-19,0.00124068541667685
2024-02-20,0.00122651072640799
2024-02-21,0.00120026475645444
2024-02-22,0.00121333992754357
2024-02-23,0.00124053440678886
2024-02-26,0.00122052690991345
2024-02-27,0.00123818882958041
2024-02-28,0.00121637519646835
2024-02-29,0.00122144753692758
2024-03-01,0.00120527740751364
2024-03-04,0.00119844146887027
2024-03-05,0.00119575553569246
2024-03-06,0.00118899376810815
2024-03-07,0.00116876418456955
2024-03-08,0.00110049983174577
2024-03-11,0.00107582850444301
2024-03-12,0.0010852523530637
2024-03-13,0.00106472950027904
2024-03-14,0.00106241088661939
2024-03-15,0.00106549041944656
2024-03-18,0.00107935125724895
2024-03-19,0.00105933424282467
2024-03-20,0.00105223492735301
2024-03-21,0.00104048124304149
2024-03-22,0.00105402390720385
2024-03-25,0.00106319586164543
2024-03-26,0.00103610572488538
2024-03-27,0.00104320528863548
2024-03-28,0.00106441895406951
2024-04-01,0.00106148204264657
2024-04-02,0.00111110109567002
2024-04-03,0.00110389610697689
2024-04-04,0.00111019836299166
2024-04-05,0.00110677299183282
2024-04-08,0.00108851625826508
2024-04-09,0.00110029254070751
2024-04-10,0.00111401374414391
2024-04-11,0.00110058478044458
2024-04-12,0.00111254765091154
2024-04-15,0.00112635704692152
2024-04-16,0.00112283145687232
2024-04-17,0.0011437819513789
2024-04-18,0.0011510423616314
2024-04-19,0.00117303081696486
2024-04-22,0.00116407422290699
2024-04-23,0.00115870266939712
2024-04-24,0.00117955781887764
2024-04-25,0.00116770728867127
2024-04-26,0.00116085795263398
2024-04-29,0.00117634600605111
2024-04-30,0.00118921267662847
2024-05-02,0.00121023946511196
2024-05-03,0.00118857874377201
2024-05-06,0.00116910263001591
2024-05-07,0.00116506599104099
2024-05-08,0.00117036975662876
2024-05-09,0.0011732319065825
2024-05-10,0.00117416717535515
2024-05-13,0.00119505297744088
2024-05-14,0.00115587485159576
2024-05-15,0.00111196302863667
2024-05-16,0.00108517653999609
2024-05-17,0.001084831181021
2024-05-20,0.00109036003395392
2024-05-21,0.0010944557370593
2024-05-22,0.00109220237987313
2024-05-23,0.00107792566024747
2024-05-24,0.00102198466025488
2024-05-27,0.00100363063915836
2024-05-28,0.00102578586908356
2024-05-29,0.00100426196739104
2024-05-31,0.00100855082490967
2024-06-03,0.000990165642439609
2024-06-04,0.0010186977250526
2024-06-05,0.00102732292231082
2024-06-06,0.00104623673500547
2024-06-07,0.00102852092771077
2024-06-10,0.00107858026163949
2024-06-11,0.0011797124434612
2024-06-12,0.00117440761438785
2024-06-13,0.00127285806691783
2024-06-14,0.00116989667909001
2024-06-17,0.00118353724752298
2024-06-18,0.00131132347003949
2024-06-19,0.00125763057655915
2024-06-20,0.00130486607936122
2024-06-21,0.00131940308094684
2024-06-24,0.00134923339938165
2024-06-25,0.00137062390301923
2024-06-26,0.00136474513653437
2024-06-27,0.00137363748717513
2024-06-28,0.00139224550239758
2024-07-01,0.0014054142636798
2024-07-02,0.00140910447470628
2024-07-03,0.00141867003827898
2024-07-04,0.00136843398032219
2024-07-05,0.0013386885007004
2024-07-08,0.00140212720195414
2024-07-09,0.00140151239395438
2024-07-10,0.00136970188046307
2024-07-11,0.00135995615974403
2024-07-12,0.00133595107904128
2024-07-15,0.00134002833906421
2024-07-16,0.00131501106856644
2024-07-17,0.00130770274331131
2024-07-18,0.0013053488269021
2024-07-19,0.00127286917391883
2024-07-22,0.00128113470971887
2024-07-23,0.00126948441862857
2024-07-24,0.0012819046538161
2024-07-25,0.00129391443905777
2024-07-26,0.00127284277496939
2024-07-29,0.00125332805962641
2024-07-30,0.00125767841417279
2024-07-31,0.00125624703240191
2024-08-01,0.00125481699283573
2024-08-02,0.00122161798005086
2024-08-05,0.00118956721635091
2024-08-06,0.00120208340667312
2024-08-07,0.00118746120082574
2024-08-08,0.00118794154027538
2024-08-09,0.0012003898407631
2024-08-12,0.00120312430906462
2024-08-13,0.00119497089657882
2024-08-14,0.00121226930316989
2024-08-15,0.0012126990344378
2024-08-16,0.00120228015142448
2024-08-19,0.0011787591232662
2024-08-20,0.00117836689352837
2024-08-21,0.00118488943274383
2024-08-22,0.00120553144679012
2024-08-23,0.00119480018037914
2024-08-26,0.00126660078200949
2024-08-27,0.0012424704232735
2024-08-28,0.0012522989112799
2024-08-29,0.00127951433782146
2024-08-30,0.00128370079686992
2024-09-02,0.00129487095928217
2024-09-03,0.00129040919687226
2024-09-04,0.00131423582645011
2024-09-05,0.00128678089569899
2024-09-06,0.00128828952343418
2024-09-09,0.00128265529049998
2024-09-10,0.00125672678300854
2024-09-11,0.00126896442769987
2024-09-12,0.00122776275880511
2024-09-13,0.00124218060473635
2024-09-16,0.00123526543857747
2024-09-17,0.0012412736349825
2024-09-18,0.00123745454957962
2024-09-19,0.00123966388605478
2024-09-20,0.00122743580159007
2024-09-23,0.00122479212818875
2024-09-24,0.00125435633931705
2024-09-25,0.00124321029472825
2024-09-26,0.00123715484193493
2024-09-27,0.00123173069583263
2024-09-30,0.00120858308896599
2024-10-01,0.00119753533416983
2024-10-02,0.00121561780400475
2024-10-03,0.0012274306198828
2024-10-04,0.00121667325250668
2024-10-07,0.0012305964350475
2024-10-08,0.0012144205183075
2024-10-09,0.00120400656051268
2024-10-10,0.00117099549259965
2024-10-11,0.00118205856749185
2024-10-14,0.00118650259694507
2024-10-15,0.0011255895879103
2024-10-16,0.00109444215994361
2024-10-17,0.00108299228940015
2024-10-18,0.00108285198604506
2024-10-21,0.00100258612492758
2024-10-22,0.000994515319545556
2024-10-23,0.00100557524406572
2024-10-24,0.00102978617112297
2024-10-25,0.00102187796387141
2024-10-28,0.000996386873587757
2024-10-29,0.0010019276941493
2024-10-30,0.00101813573134317
2024-10-31,0.00101356797242319
2024-11-01,0.000988900990720895
2024-11-04,0.000998749538383479
2024-11-05,0.00101004522494312
2024-11-06,0.000993822490374879
2024-11-07,0.000964233064065575
2024-11-08,0.00100582413515744
2024-11-11,0.000968390595338234
2024-11-12,0.000989890068510446
2024-11-13,0.000996267590567488
2024-11-14,0.000983091469393561
2024-11-18,0.00102289151922245
2024-11-19,0.00103806079020405
2024-11-21,0.00106452481424113
2024-11-22,0.00108767715365511
2024-11-25,0.00108701864690957
2024-11-26,0.00111549086459019
2024-11-27,0.00108985891914875
2024-11-28,0.00106464647033349
2024-11-29,0.00106483248965185
2024-12-02,0.00109073242343823
2024-12-03,0.00109454193350064
2024-12-04,0.00111131246765869
2024-12-05,0.00112119481130338
2024-12-06,0.00107656431655476
2024-12-09,0.00109752507804142
2024-12-10,0.00110555701613547
2024-12-11,0.00110452217508493
2024-12-12,0.00108003819910396
2024-12-13,0.00109145323144632
2024-12-16,0.00108288471662011
2024-12-17,0.00111497318659123
2024-12-18,0.00109265192243776
2024-12-19,0.00112675912610709
2024-12-20,0.00112545418309648
2024-12-23,0.00112534888772422
2024-12-26,0.00112808880222897
2024-12-27,0.00113494176733833
2024-12-30,0.00115000375838469
2025-01-02,0.00118645909999407
2025-01-03,0.00117181731500848
2025-01-06,0.00119186428075709
2025-01-07,0.00120403347828234
2025-01-08,0.00117257894035471
2025-01-09,0.00117578822370128
2025-01-10,0.00114722562375915
2025-01-13,0.00111018949756046
2025-01-14,0.00108952747668991
2025-01-15,0.00109609300088822
2025-01-16,0.00108135274553267
2025-01-17,0.00108804077165811
2025-01-20,0.00107590553547531
2025-01-21,0.00108186543297275
2025-01-22,0.00108526572425599
2025-01-23,0.00108432127842312
2025-01-24,0.00108140991999739
2025-01-27,0.00109143209481628
2025-01-28,0.00108146451738954
2025-01-29,0.0010709928778332
2025-01-30,0.00107638399830131
2025-01-31,0.00109223959697031
2025-02-03,0.00108095886217845
2025-02-04,0.00107147090487795
2025-02-05,0.00108701376564539
2025-02-06,0.00106979042347262
2025-02-07,0.00105943685748491
2025-02-10,0.00106501924935203
2025-02-11,0.00105931011883145
2025-02-12,0.00104336256397043
2025-02-13,0.0010435851501765
2025-02-14,0.00107832024862624
2025-02-17,0.00109294773403253
2025-02-18,0.00110398655878531
2025-02-19,0.00111311351118088
2025-02-20,0.00109094418775867
2025-02-21,0.0010805374536931
2025-02-24,0.00105318848075997
2025-02-25,0.00105293542096352
2025-02-26,0.00105492547219422
2025-02-27,0.00101569036465171
2025-02-28,0.00101152152644668
2025-03-05,0.000977943650724144
2025-03-06,0.000977576870640896
2025-03-07,0.000995389155156282
2025-03-10,0.000998199624132275
2025-03-11,0.000975685917301566
2025-03-12,0.000976178467505183
2025-03-13,0.000991721369253223
2025-03-14,0.00101043426729041
2025-03-17,0.00102246574514489
2025-03-18,0.00102551362607905
2025-03-19,0.000998496423374854
2025-03-20,0.00100600294414167
2025-03-21,0.0010018368056962
2025-03-24,0.000998798573514384
2025-03-25,0.00100262126126599
2025-03-26,0.000997426898703785
2025-03-27,0.000991814834774671
2025-03-28,0.000992825766568739
2025-03-31,0.000997501810787985
2025-04-01,0.0010374556002517
2025-04-02,0.00102732324646639
2025-04-03,0.000974727172720004
2025-04-04,0.000978055772424995
2025-04-07,0.000933752766536842
2025-04-08,0.000909611845224326
2025-04-09,0.000937586551031379
2025-04-10,0.000887931817146253
2025-04-11,0.000918949885621793
2025-04-14,0.000894292429356035
2025-04-15,0.000871555628502052
2025-04-16,0.000860756380356241
2025-04-17,0.000875582720973577
2025-04-22,0.000885838506994592
2025-04-23,0.000896566575978399
2025-04-24,0.000947285063350643
2025-04-25,0.000946677896745901
2025-04-28,0.000924043665329339
2025-04-29,0.000926795152805431
2025-04-30,0.000893388972188999
2025-05-02,0.000915248498662617
2025-05-05,0.000884082962803057
2025-05-06,0.000896936259135682
2025-05-07,0.000895211228401925
2025-05-08,0.000917247569545177
2025-05-09,0.000918645849379647
2025-05-12,0.000940781350708333
2025-05-13,0.000960226789296853
2025-05-14,0.000952660106867506
2025-05-15,0.000953813207903997
2025-05-16,0.000967485982380066
2025-05-19,0.000941333150220961
2025-05-20,0.000957322256429656
2025-05-21,0.00095354336351651
2025-05-22,0.000964446451489158
2025-05-23,0.000963365263924762
2025-05-26,0.000964322779263517
2025-05-27,0.000985105395425324
2025-05-28,0.000998737461832073
2025-05-29,0.000972382271652054
2025-05-30,0.000940216947727807
2025-06-02,0.000946620183307704
2025-06-03,0.000958332665521159
2025-06-04,0.000933322447320678
2025-06-05,0.000929727642353964
2025-06-06,0.000921752465282622
2025-06-09,0.00091882618316432
2025-06-10,0.000947504462890733
2025-06-11,0.000984803143726347
2025-06-12,0.000988282733697835
2025-06-13,0.000999097702387385
2025-06-16,0.00100121520923643
2025-06-17,0.00100541516999417
2025-06-18,0.000992741034368522
2025-06-20,0.000993661439275995
2025-06-23,0.000964155882647148
2025-06-24,0.000958552950066752
